generation,best_fitness,mean_fitness,std_fitness
278,38.48704426619046,-252.25296641997912,251.01876989375506
279,38.48704426619046,-191.7743602471386,236.43784283147315
280,40.433557998102124,-222.45052029575302,253.80713798931788
281,40.433557998102124,-220.6992511266836,260.8934809590914
282,40.433557998102124,-241.30802010059546,303.00815948803154
283,40.433557998102124,-187.13924013818757,264.0300939166222
284,40.433557998102124,-257.24519837739024,293.3295346156989
285,40.433557998102124,-249.5694456237608,293.31165276507784
286,40.433557998102124,-272.00451295701157,587.459866400399
287,40.433557998102124,-213.22544274718703,263.79149250517185
288,40.433557998102124,-244.28564673236474,274.0804683590179
289,40.433557998102124,-286.80806805311164,327.4317241302106
290,40.433557998102124,-202.41240244592808,253.34305552148484
291,40.433557998102124,-208.54065043083784,252.81968434192066
292,40.433557998102124,-227.74830363200692,257.0149590436282
293,40.433557998102124,-223.75769986664503,234.47456489376793
294,40.433557998102124,-261.5691903323229,295.21086912168596
295,42.11373677329484,-250.4621411229222,265.2947846311215
296,42.11373677329484,-233.61509458654052,247.62429250442736
297,42.11373677329484,-230.7438145294318,269.93098414257133
298,45.071357081823116,-193.31406108644154,217.12955446475254
299,45.071357081823116,-227.88738830379333,268.3119831369505
